Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-03,500.6194673133705,504.5942937991858,499.1587173668126,502.1696472167969,16345100,0.0,0.0
2025-09-04,501.1262461318779,504.95202275876863,499.983489561643,504.7731628417969,15509500,0.0,0.0
2025-09-05,505.86622472604114,508.74796779288187,489.27131242222254,491.884765625,31994800,0.0,0.0
2025-09-08,494.97517595073856,498.04575600626316,491.91457299081776,495.06463623046875,16771000,0.0,0.0
2025-09-09,498.27429847652155,499.0891451753406,494.5677922273047,495.2733154296875,14410500,0.0,0.0
2025-09-10,499.81456783685906,500.06299449245154,493.5939546766565,497.2209777832031,21611800,0.0,0.0
2025-09-11,499.0891812108548,500.0034047018473,494.7466878610638,497.85699462890625,18881600,0.0,0.0
2025-09-12,503.4614629424367,509.32432605160386,500.67909648146514,506.6910095214844,23624900,0.0,0.0
2025-09-15,505.58800862213144,512.2259313574772,503.80926524972944,512.1166381835938,17143800,0.0,0.0
2025-09-16,513.6270820344445,513.9748550906477,505.3991924428879,505.83642578125,19711900,0.0,0.0
2025-09-17,507.4064717390096,508.07226852063866,502.74598524416496,506.81024169921875,15816600,0.0,0.0
2025-09-18,508.270998935228,509.84107240669834,504.4651158521554,505.2501525878906,18913700,0.0,0.0
2025-09-19,507.34685812925306,516.0318444319288,507.09843147001845,514.6704711914062,52474100,0.0,0.0
2025-09-22,512.3452424901319,514.48167541423,509.3143886623668,511.21240234375,20009300,0.0,0.0
2025-09-23,510.5664850795932,511.35155218118825,504.1173383670773,506.0252685546875,19799600,0.0,0.0
2025-09-24,507.16798604562155,509.2547456727144,503.72976965544393,506.9394226074219,13533700,0.0,0.0
2025-09-25,505.1010467430239,506.8003068435259,501.8615838862597,503.83905029296875,15786500,0.0,0.0
2025-09-26,506.849997214163,510.70558375978015,503.4316440082871,508.2411804199219,16213100,0.0,0.0
2025-09-29,508.28089264453985,513.5971983462931,505.6773863749633,511.3613586425781,17617800,0.0,0.0
2025-09-30,510.0099885223437,514.8990082310244,506.45253207823936,514.6903686523438,19728200,0.0,0.0
2025-10-01,511.56013673304216,517.2342231556227,508.4697238165545,516.4392700195312,22632300,0.0,0.0
2025-10-02,514.3823296081488,518.3173691617891,507.4661094259624,512.4942626953125,21222900,0.0,0.0
2025-10-03,513.8456285403139,517.2143082734997,511.75886906280147,514.0940551757812,15112300,0.0,0.0
2025-10-06,515.3461902238155,527.6880704621805,514.9387971845453,525.2435302734375,21388600,0.0,0.0
2025-10-07,524.9652461341774,526.4657528279373,518.1583800775612,520.682373046875,14615200,0.0,0.0
2025-10-08,519.9868090400763,523.6336952116123,519.7980023635643,521.546875,13363400,0.0,0.0
2025-10-09,519.0527457511332,521.0302122328587,514.1438325922749,519.1123657226562,18343600,0.0,0.0
2025-10-10,516.3697201998212,520.2849266906686,506.42270727517143,507.74432373046875,24133800,0.0,0.0
2025-10-13,513.159982800976,513.159982800976,508.45977013619586,510.8148498535156,14284200,0.0,0.0
2025-10-14,507.01894463812107,512.0371813139038,502.8155546768959,510.3379211425781,14684300,0.0,0.0
2025-10-15,511.71919177145384,513.93513816427,506.7903850161382,510.19879150390625,14694700,0.0,0.0
2025-10-16,509.3541552294708,513.597241245564,504.93214864922606,508.3902282714844,15559600,0.0,0.0
2025-10-17,505.8364332653001,512.235876086287,504.1173098719632,510.3478698730469,19867800,0.0,0.0
2025-10-20,511.37132460679527,515.4356111738924,510.19875812962454,513.53759765625,14665600,0.0,0.0
2025-10-21,514.2431942660954,515.4257076122852,509.81124074780416,514.4021606445312,15586200,0.0,0.0
2025-10-22,517.8703063443006,521.9245862885218,514.4519526367303,517.2640991210938,18962700,0.0,0.0
2025-10-23,519.1720024577996,520.6526156742948,515.3461954332505,517.283935546875,14023500,0.0,0.0
2025-10-24,519.499850577073,522.0437370421222,517.4329845218087,520.314697265625,15532400,0.0,0.0
2025-10-27,528.4333612309177,531.2157277722118,525.6807743511338,528.1749877929688,18734700,0.0,0.0
2025-10-28,546.5386557673307,550.2352153811122,537.366762825241,538.6585693359375,29986700,0.0,0.0
2025-10-29,541.510525937623,542.8321728172806,533.3521721804118,538.141845703125,36023000,0.0,0.0
2025-10-30,527.1414993194383,531.6032326010347,518.834126044735,522.4512329101562,41023100,0.0,0.0
2025-10-31,525.5515477587454,525.9887810857076,511.85824179468614,514.5512084960938,34006400,0.0,0.0
2025-11-03,516.5386570612455,521.6562706261378,511.35153740299523,513.7761840820312,22374700,0.0,0.0
2025-11-04,508.53933673798264,512.3054631947169,504.64399323613884,511.0931701660156,20958700,0.0,0.0
2025-11-05,510.06960470137113,511.5900049686576,503.39189488693165,503.96826171875,23024300,0.0,0.0
2025-11-06,502.47768369906356,502.51744045426454,492.6896676102462,493.9715576171875,27406500,0.0,0.0
2025-11-07,493.8225155697467,496.2372153715257,490.1457889557352,493.6933288574219,24019800,0.0,0.0
2025-11-10,496.8930687697553,503.66020845333964,495.66085193460816,502.8155517578125,26101500,0.0,0.0
2025-11-11,501.6230817360039,506.39289163210333,499.18851875070465,505.4786682128906,17980000,0.0,0.0
2025-11-12,506.15442128351987,508.449911619763,495.97887455805096,507.9232482910156,26574900,0.0,0.0
2025-11-13,507.098398329558,510.26832472026865,498.1351759673349,500.1225891113281,25273100,0.0,0.0
2025-11-14,495.09443251402297,508.38028442839277,494.30939583697693,506.9692077636719,28505700,0.0,0.0
2025-11-17,505.2501533046029,508.8970396915909,501.73242330739504,504.2961730957031,19092800,0.0,0.0
2025-11-18,492.2524466910109,499.8145698875434,483.71651040889276,490.6824035644531,33815100,0.0,0.0
2025-11-19,487.0156083775533,492.0735713081103,479.79134202204426,484.0543518066406,23245300,0.0,0.0
2025-11-20,490.525525238351,491.38172816347884,473.39183555424523,476.308837890625,26802500,0.91,0.0
2025-11-21,476.3785437287191,476.796695003642,466.19388806310616,470.0268249511719,31769200,0.0,0.0
2025-11-24,472.8940649877621,474.7856351712577,465.94500021095376,471.89849853515625,34421000,0.0,0.0
2025-11-25,471.9681767111092,477.0256407210385,462.82888433135173,474.8752136230469,28019800,0.0,0.0
2025-11-26,484.1539406114854,486.14507360501653,479.06661039650686,483.3475341796875,25709100,0.0,0.0
2025-11-28,485.4382224868377,490.44592067381114,484.49242217644115,489.82867431640625,14386700,0.0,0.0
2025-12-01,486.27447583839387,487.68816317334665,482.5012705124726,484.5820007324219,23964000,0.0,0.0
2025-12-02,484.56211884124775,491.312058367048,484.16389832530854,487.82757568359375,19562700,0.0,0.0
